symbol,ltp,level,which,level_c,level_d,mcap_cr,level_52,pct,gap,score,max_score,failing,eligible,bucket,px,atr_pct,turnover_cr,ret_12m,ret_3m,ret_1m,dist_50dma,dist_200dma,dma200_slope,base_tight,base_depth_pct,spike_level,screened_ok,pre_score,pre_passed,pre_max,btst_ready,gate_failed,brk_score
MUTHOOTCAP,256.12,269.0,C,269.0,250.0,427.08,303.0,-4.788104089219329,4.788104089219329,5,8,"c03,c04,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
KARURVYSYA,331.2,347.9,D,351.8,347.9,32165.57,351.8,-4.80022995113538,4.80022995113538,7,8,c07,True,OTHER,,,,,,,,,,,,,,,,,,,
RITES,232.84,244.59,C+D,244.59,244.59,11099.76,280.9,-4.803957643403247,4.803957643403247,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
UJJIVANSFB,69.76,73.29,C+D,73.29,73.29,13714.14,73.29,-4.816482466912268,4.816482466912268,6,8,"c07,c11",True,OTHER,,,,,,,,,,,,,,,,,,,
NAM-INDIA,1174.0,1233.5,C+D,1233.5,1233.5,75120.89,1233.5,-4.823672476692339,4.823672476692339,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
RANEHOLDIN,1748.9,1837.7,D,1894.5,1837.7,2513.04,1894.5,-4.832127115416006,4.832127115416006,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
RATNAVEER,207.89,218.49,C,218.49,207.79,1497.89,218.49,-4.851480616961885,4.851480616961885,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
ABBOTINDIA,27535.0,28940.0,C+D,28940.0,28940.0,58915.81,34060.0,-4.85487214927436,4.85487214927436,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
TCPLPACK,3300.1,3470.0,C+D,3470.0,3470.0,3016.59,3589.8,-4.896253602305478,4.896253602305478,5,8,"c04,c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
ADOR,1518.4,1597.0,C+D,1597.0,1597.0,2699.09,1597.0,-4.92172824045084,4.92172824045084,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
TBOTEK,1602.0,1685.0,C,1685.0,1601.6,17289.54,1764.8,-4.925816023738872,4.925816023738872,6,8,"c03,c04",False,OTHER,,,,,,,,,,,,,,,,,,,
SUNPHARMA,1944.4,2046.9,C+D,2046.9,2046.9,464697.53,2046.9,-5.007572426596316,5.007572426596316,7,8,c07,True,OTHER,,,,,,,,,,,,,,,,,,,
TRAVELFOOD,1396.9,1470.9,C,1470.9,1384.0,18574.17,1470.9,-5.030933442110273,5.030933442110273,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
KAMDHENU,35.19,37.06,C+D,37.06,37.06,998.46,37.06,-5.0458715596330395,5.0458715596330395,7,8,c11,True,OTHER,,,,,,,,,,,,,,,,,,,
FIVESTAR,546.55,575.6,C+D,575.6,575.6,16207.73,666.0,-5.046907574704668,5.046907574704668,5,8,"c04,c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
MOL,58.39,61.5,C+D,61.5,61.5,1402.69,88.88,-5.05691056910569,5.05691056910569,3,8,"c04,c05,c06,c07,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
SCPL,631.35,665.0,C,665.0,630.0,680.92,665.0,-5.060150375939846,5.060150375939846,6,8,"c03,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
MAMATA,425.3,448.0,C+D,448.0,448.0,1038.08,515.0,-5.066964285714283,5.066964285714283,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
KMEW,2596.8,2737.0,C+D,2737.0,2737.0,6991.16,2737.0,-5.12239678480087,5.12239678480087,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
MOHITIND,26.09,27.5,D,29.79,27.5,37.35,40.19,-5.127272727272728,5.127272727272728,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ELLEN,295.7,311.8,C+D,311.8,311.8,4287.92,559.8,-5.163566388710719,5.163566388710719,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
MAHLIFE,386.85,408.0,C+D,408.0,408.0,8271.45,427.05,-5.183823529411759,5.183823529411759,5,8,"c04,c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
MOREPENLAB,79.16,83.5,C,83.5,64.58,4517.58,83.5,-5.197604790419166,5.197604790419166,6,8,"c03,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
MAGADSUGAR,531.55,560.7,D,578.0,560.7,749.53,609.95,-5.198858569645102,5.198858569645102,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
POONAWALLA,476.7,503.0,C+D,503.0,503.0,41402.16,570.4,-5.228628230616304,5.228628230616304,7,8,c06,True,OTHER,,,,,,,,,,,,,,,,,,,
SHREECEM,26100.0,27545.0,D,27550.0,27545.0,94692.79,31920.0,-5.245961154474496,5.245961154474496,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
TEXINFRA,111.78,118.0,C+D,118.0,118.0,1436.32,118.0,-5.2711864406779645,5.2711864406779645,7,8,c07,True,OTHER,,,,,,,,,,,,,,,,,,,
ZYDUSLIFE,1119.0,1181.5,C+D,1181.5,1181.5,112332.08,1181.5,-5.289885738468049,5.289885738468049,7,8,c07,True,OTHER,,,,,,,,,,,,,,,,,,,
GAIL,172.5,182.21,D,182.38,182.21,112185.48,186.87,-5.329015970583397,5.329015970583397,5,8,"c04,c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
KRISHANA,183.54,193.9,C+D,193.9,193.9,5694.52,193.9,-5.342960288808671,5.342960288808671,7,8,c07,True,OTHER,,,,,,,,,,,,,,,,,,,
ALKEM,5598.5,5915.0,C+D,5915.0,5915.0,66656.12,5933.5,-5.350803043110735,5.350803043110735,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
CNL,1083.65,1145.0,C,1145.0,1080.25,1813.81,1145.0,-5.35807860262008,5.35807860262008,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
KOTHARIPET,145.51,153.75,D,155.47,153.75,854.86,174.0,-5.35934959349594,5.35934959349594,6,8,"c04,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
LAXMIINDIA,134.29,141.9,C+D,141.9,141.9,676.38,180.9,-5.362931642001419,5.362931642001419,5,8,"c04,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
TEMBO,62.1,65.62,D,68.85,65.62,1045.43,83.7,-5.364218226150568,5.364218226150568,5,8,"c04,c06,c11",True,OTHER,,,,,,,,,,,,,,,,,,,
ENTERO,1315.1,1390.0,C+D,1390.0,1390.0,5807.08,1390.0,-5.3884892086331,5.3884892086331,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
OAL,378.35,400.0,C+D,400.0,400.0,1267.32,400.0,-5.412499999999994,5.412499999999994,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
HERITGFOOD,362.05,382.9,C,382.9,387.95,3360.99,540.0,-5.445285975450501,5.445285975450501,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
NEULANDLAB,22216.0,23500.0,C,23500.0,20089.0,28595.47,23500.0,-5.463829787234042,5.463829787234042,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
NIVABUPA,86.39,91.4,C+D,91.4,91.4,15962.75,91.4,-5.481400437636767,5.481400437636767,5,8,"c06,c07,c11",True,OTHER,,,,,,,,,,,,,,,,,,,
WIPL,169.97,179.89,C+D,179.89,179.89,188.66,193.2,-5.514481071766072,5.514481071766072,5,8,"c06,c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
KERNEX,2310.1,2445.0,D,2580.0,2445.0,3865.2,2580.0,-5.517382413087938,5.517382413087938,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
CHALET,837.1,886.0,C,886.0,914.0,18271.43,1070.1,-5.519187358916476,5.519187358916476,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
WENDT,8124.5,8600.0,C+D,8600.0,8600.0,1633.1,10585.0,-5.52906976744186,5.52906976744186,5,8,"c04,c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
ATULAUTO,509.15,538.95,D,596.55,538.95,1451.39,596.55,-5.529269876611942,5.529269876611942,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
BHARTIARTL,1943.0,2057.0,C+D,2057.0,2057.0,1190071.98,2174.5,-5.5420515313563445,5.5420515313563445,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
UCAL,120.88,127.99,C+D,127.99,127.99,269.73,146.99,-5.555121493866708,5.555121493866708,5,8,"c04,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
KNRCON,142.69,151.09,C,151.09,161.0,3992.6,220.0,-5.559600238268585,5.559600238268585,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
TREL,27.83,29.48,C+D,29.48,29.48,667.34,34.37,-5.597014925373141,5.597014925373141,2,8,"c04,c05,c06,c08,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
3MINDIA,35900.0,38030.0,C+D,38030.0,38030.0,40649.42,38030.0,-5.600841440967657,5.600841440967657,7,8,c06,True,OTHER,,,,,,,,,,,,,,,,,,,
MPHASIS,2508.0,2657.0,C,2657.0,2975.0,47820.82,3037.2,-5.607828377869778,5.607828377869778,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
PVP,34.67,36.75,C+D,36.75,36.75,966.19,39.41,-5.659863945578227,5.659863945578227,6,8,"c06,c11",True,OTHER,,,,,,,,,,,,,,,,,,,
DHARMAJ,281.05,298.0,C+D,298.0,298.0,949.61,386.5,-5.687919463087245,5.687919463087245,4,8,"c04,c06,c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ALLCARGO,9.75,10.34,C,10.34,10.79,1527.69,15.89,-5.705996131528045,5.705996131528045,4,8,"c04,c05,c06,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
ORIENTELEC,189.75,201.3,C+D,201.3,201.3,4047.53,219.0,-5.737704918032792,5.737704918032792,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
CARERATING,1732.5,1838.0,C+D,1838.0,1838.0,5210.72,1838.0,-5.73993471164309,5.73993471164309,7,8,c06,True,OTHER,,,,,,,,,,,,,,,,,,,
SAKAR,904.8,960.0,C+D,960.0,960.0,2020.38,960.0,-5.750000000000004,5.750000000000004,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
HSCL,772.05,819.5,C+D,819.5,819.5,39144.51,819.5,-5.790115924344118,5.790115924344118,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
SIGIND,70.61,74.95,C,74.95,57.85,213.17,74.95,-5.790527018012012,5.790527018012012,4,8,"c03,c04,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SENORES,1422.2,1509.8,C+D,1509.8,1509.8,6519.52,1509.8,-5.802092992449325,5.802092992449325,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
JLHL,320.0,340.0,C+D,340.0,340.0,10556.04,340.0,-5.88235294117647,5.88235294117647,7,8,c07,True,OTHER,,,,,,,,,,,,,,,,,,,
BTML,8.0,8.5,C+D,8.5,8.5,136.92,10.5,-5.88235294117647,5.88235294117647,5,8,"c04,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
QMSMEDI,111.69,118.7,C+D,118.7,118.7,252.38,118.7,-5.905644481887115,5.905644481887115,6,8,"c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
UYFINCORP,21.02,22.34,C,22.34,19.96,395.39,22.34,-5.908683974932857,5.908683974932857,4,8,"c03,c04,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
CYIENTDLM,691.5,734.95,C+D,734.95,734.95,5472.16,734.95,-5.911966800462622,5.911966800462622,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
OCCLLTD,156.19,166.02,D,183.03,166.02,794.03,183.03,-5.9209733767016095,5.9209733767016095,6,8,"c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
DMCC,313.1,332.9,C+D,332.9,332.9,711.68,350.0,-5.947732051667154,5.947732051667154,4,8,"c04,c06,c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SHANKARA,142.0,151.0,C+D,151.0,151.0,343.65,298.63,-5.960264900662252,5.960264900662252,6,8,"c04,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
METROPOLIS,572.65,609.05,C+D,609.05,609.05,11860.63,609.05,-5.976520811099249,5.976520811099249,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
GIPCL,164.73,175.23,C+D,175.23,175.23,2548.35,202.05,-5.9921246361924325,5.9921246361924325,4,8,"c04,c05,c06,c07",False,OTHER,,,,,,,,,,,,,,,,,,,
BLUEJET,592.15,630.0,D,647.8,630.0,10312.28,805.0,-6.0079365079365115,6.0079365079365115,5,8,"c04,c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
MOLDTECH,192.09,204.4,C,204.4,165.15,562.6,221.0,-6.022504892367906,6.022504892367906,5,8,"c03,c04,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
GRANULES,855.15,910.0,C+D,910.0,910.0,21278.27,910.0,-6.02747252747253,6.02747252747253,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
PARADEEP,149.87,159.5,C+D,159.5,159.5,15669.41,232.22,-6.037617554858931,6.037617554858931,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
DATAMATICS,862.5,918.0,C+D,918.0,918.0,5136.16,1088.0,-6.045751633986928,6.045751633986928,7,8,c06,True,OTHER,,,,,,,,,,,,,,,,,,,
SHALPAINTS,84.37,89.8,C,89.8,75.75,706.25,89.8,-6.046770601336295,6.046770601336295,4,8,"c03,c04,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
HYUNDAI,2223.0,2366.5,C+D,2366.5,2366.5,181250.05,2890.0,-6.06380731037397,6.06380731037397,7,8,c04,True,OTHER,,,,,,,,,,,,,,,,,,,
SHANTIGOLD,227.91,242.65,C+D,242.65,242.65,1511.33,273.95,-6.0745930352359405,6.0745930352359405,7,8,c06,True,OTHER,,,,,,,,,,,,,,,,,,,
AFFLE,1594.5,1698.0,D,1720.1,1698.0,22987.13,2185.9,-6.095406360424029,6.095406360424029,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
HARRMALAYA,223.39,237.9,C+D,237.9,237.9,410.71,237.9,-6.099201345102992,6.099201345102992,7,8,c12,False,OTHER,,,,,,,,,,,,,,,,,,,
WELSPUNLIV,164.29,174.97,C+D,174.97,174.97,15817.13,174.97,-6.103903526318801,6.103903526318801,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
KRBL,373.9,398.25,C+D,398.25,398.25,8603.53,495.0,-6.1142498430634085,6.1142498430634085,7,8,c06,True,OTHER,,,,,,,,,,,,,,,,,,,
MUNJALSHOW,136.12,145.0,D,147.1,145.0,542.21,150.9,-6.12413793103448,6.12413793103448,5,8,"c06,c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
KICL,5423.5,5778.0,C+D,5778.0,5778.0,2484.85,6554.9,-6.1353409484250605,6.1353409484250605,8,8,,True,FIRED,5423.5,2.955392537765544,1.1624070025,14.550329238677895,9.98336683137444,-2.393593089174839,1.7349432846683888,8.094544419967797,0.9480008539228146,2.9931001031820075,-30.581516095534788,2.149688514521375,True,,,,,,1.0
VLSFINANCE,262.75,280.0,C,280.0,281.45,891.4,339.0,-6.1607142857142865,6.1607142857142865,5,8,"c04,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SIGACHI,25.41,27.08,C+D,27.08,27.08,979.07,46.73,-6.166912850812401,6.166912850812401,3,8,"c04,c05,c06,c07,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
ARE&M,897.7,957.0,C+D,957.0,957.0,17063.89,1057.85,-6.1964472309299845,6.1964472309299845,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
STLTECH,637.75,679.9,C+D,679.9,679.9,30500.78,679.9,-6.199441094278567,6.199441094278567,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
SUDARCOLOR,410.7,437.95,C,437.95,407.0,948.66,608.0,-6.222171480762644,6.222171480762644,4,8,"c03,c04,c05,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
GOLDIAM,369.05,393.65,D,398.0,393.65,4190.88,398.0,-6.249206147593031,6.249206147593031,7,8,c07,True,OTHER,,,,,,,,,,,,,,,,,,,
DEEPAKNTR,1779.2,1897.9,C+D,1897.9,1897.9,24508.69,1904.4,-6.254281047473525,6.254281047473525,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
SILVERTUC,203.18,216.8,C+D,216.8,216.8,2519.07,216.8,-6.2822878228782315,6.2822878228782315,7,8,c07,True,OTHER,,,,,,,,,,,,,,,,,,,
CREDITACC,1530.5,1634.0,C+D,1634.0,1634.0,24406.7,1634.0,-6.3341493268053854,6.3341493268053854,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
PRICOLLTD,732.8,782.5,C,782.5,715.5,8950.83,782.5,-6.351437699680516,6.351437699680516,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
SIRCA,453.2,483.95,C,483.95,487.7,2590.08,539.0,-6.3539621861762585,6.3539621861762585,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
BETA,2504.0,2674.0,C+D,2674.0,2674.0,2675.4,2674.0,-6.3575168287210175,6.3575168287210175,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
KANORICHEM,154.13,164.6,C+D,164.6,164.6,643.01,164.6,-6.360874848116646,6.360874848116646,7,8,c12,False,OTHER,,,,,,,,,,,,,,,,,,,
JSWENERGY,578.0,617.35,C+D,617.35,617.35,99406.5,617.35,-6.374017980076135,6.374017980076135,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
TARSONS,313.5,334.9,C+D,334.9,334.9,1686.42,379.95,-6.389967154374434,6.389967154374434,6,8,"c04,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
INOXINDIA,1984.1,2119.8,C+D,2119.8,2119.8,17910.68,2119.8,-6.40154731578452,6.40154731578452,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
BESTAGRO,19.84,21.2,D,22.66,21.2,716.15,34.4,-6.415094339622638,6.415094339622638,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SMARTWORKS,481.9,515.0,C+D,515.0,515.0,5551.31,619.0,-6.427184466019422,6.427184466019422,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
CONSOFINVT,281.65,301.0,D,320.0,301.0,930.94,320.0,-6.428571428571436,6.428571428571436,6,8,"c07,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
YASHO,4201.3,4490.0,C,4490.0,3858.7,5111.24,4490.0,-6.4298440979955425,6.4298440979955425,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
FORTIS,945.15,1010.1,C+D,1010.1,1010.1,71756.84,1104.3,-6.4300564300564345,6.4300564300564345,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
RBA,90.23,96.45,C,96.45,81.9,5767.87,96.45,-6.448937273198547,6.448937273198547,6,8,"c03,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
VHL,3554.5,3799.8,C+D,3799.8,3799.8,1141.63,4275.0,-6.455602926469818,6.455602926469818,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
BHARATFORG,2093.1,2238.0,D,2270.0,2238.0,108367.63,2270.0,-6.4745308310992,6.4745308310992,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
RATEGAIN,932.55,997.25,D,1050.0,997.25,11025.33,1050.0,-6.487841564301834,6.487841564301834,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
NETWEB,4903.0,5244.0,C+D,5244.0,5244.0,28083.11,5244.0,-6.502669717772693,6.502669717772693,7,8,c08,False,OTHER,,,,,,,,,,,,,,,,,,,
CONCOR,501.9,537.0,C,537.0,538.95,37929.22,569.8,-6.536312849162015,6.536312849162015,5,8,"c04,c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
CAMS,789.45,844.9,C+D,844.9,844.9,19667.56,844.9,-6.562906852881991,6.562906852881991,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
WINDLAS,839.65,898.8,C,898.8,928.5,1816.28,1097.9,-6.5809968847352005,6.5809968847352005,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
NAVINFLUOR,8196.5,8775.5,C,8775.5,7936.0,42034.43,8775.5,-6.597914648737964,6.597914648737964,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
SHK,170.89,183.0,C+D,183.0,183.0,2358.86,275.5,-6.617486338797822,6.617486338797822,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
CINELINE,89.63,96.0,C+D,96.0,96.0,313.72,97.5,-6.635416666666671,6.635416666666671,5,8,"c04,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
INNOVACAP,966.1,1034.85,C+D,1034.85,1034.85,5530.34,1034.85,-6.6434748997439135,6.6434748997439135,7,8,c07,True,OTHER,,,,,,,,,,,,,,,,,,,
TBZ,276.05,295.7,C+D,295.7,295.7,1876.56,295.7,-6.645248562732492,6.645248562732492,7,8,c07,True,OTHER,,,,,,,,,,,,,,,,,,,
BCLIND,37.34,40.0,C+D,40.0,40.0,1104.91,45.35,-6.649999999999992,6.649999999999992,5,8,"c04,c06,c11",True,OTHER,,,,,,,,,,,,,,,,,,,
RELAXO,424.45,454.7,C+D,454.7,454.7,10565.97,526.0,-6.652738069056522,6.652738069056522,7,8,c04,True,OTHER,,,,,,,,,,,,,,,,,,,
SREEL,221.22,237.0,C+D,237.0,237.0,512.76,258.0,-6.658227848101267,6.658227848101267,5,8,"c04,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
JUBLINGREA,741.85,795.0,C+D,795.0,795.0,11811.57,795.0,-6.6855345911949655,6.6855345911949655,7,8,c06,True,OTHER,,,,,,,,,,,,,,,,,,,
ELGIRUBCO,60.84,65.2,D,66.66,65.2,306.3,90.5,-6.687116564417177,6.687116564417177,5,8,"c04,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
PONNIERODE,334.8,359.0,C+D,359.0,359.0,285.74,359.0,-6.74094707520891,6.74094707520891,5,8,"c06,c08,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
CENTURYPLY,779.55,835.95,C,835.95,859.0,17391.57,859.0,-6.746815000897194,6.746815000897194,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
ANDHRSUGAR,99.98,107.23,C+D,107.23,107.23,1395.77,107.23,-6.761167583698592,6.761167583698592,5,8,"c06,c08,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
KKCL,516.5,554.0,D,568.05,554.0,3214.63,595.0,-6.768953068592058,6.768953068592058,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
PRIMESECU,302.05,324.0,C+D,324.0,324.0,1008.03,325.0,-6.774691358024689,6.774691358024689,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
QUESS,323.75,347.35,D,349.5,347.35,4804.49,349.5,-6.7942996977112475,6.7942996977112475,7,8,c07,True,OTHER,,,,,,,,,,,,,,,,,,,
PITTIENG,964.6,1035.25,C+D,1035.25,1035.25,3566.3,1035.25,-6.824438541415115,6.824438541415115,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
KAJARIACER,1184.7,1271.5,C+D,1271.5,1271.5,18973.47,1314.8,-6.826582776248522,6.826582776248522,6,8,"c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
ARKADE,134.54,144.5,C+D,144.5,144.5,2522.93,194.8,-6.892733564013846,6.892733564013846,6,8,"c04,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
GOCLCORP,428.2,459.9,C+D,459.9,459.9,2113.28,459.9,-6.892802783213741,6.892802783213741,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
NATCAPSUQ,170.18,182.8,C,182.8,190.0,174.5,296.0,-6.90371991247265,6.90371991247265,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
HATSUN,952.9,1023.95,C+D,1023.95,1023.95,21183.18,1179.0,-6.938815371844334,6.938815371844334,4,8,"c04,c05,c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
FINEORG,5027.8,5407.0,C+D,5407.0,5407.0,15385.45,5407.0,-7.013131126317733,7.013131126317733,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
ORIENTCER,42.77,46.0,C,46.0,46.4,518.25,56.64,-7.021739130434776,7.021739130434776,5,8,"c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
BHAGCHEM,285.35,306.9,D,316.9,306.9,3667.91,316.9,-7.0218312153795885,7.0218312153795885,7,8,c07,True,OTHER,,,,,,,,,,,,,,,,,,,
AEGISLOG,1333.7,1434.5,D,1497.8,1434.5,46660.72,1497.8,-7.0268386197281245,7.0268386197281245,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
POWERINDIA,36050.0,38785.0,C+D,38785.0,38785.0,159903.6,38785.0,-7.051695243006318,7.051695243006318,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
SETL,283.75,305.3,C+D,305.3,305.3,5618.15,305.3,-7.058630854896826,7.058630854896826,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
HESTERBIO,2493.8,2683.6,C+D,2683.6,2683.6,2088.45,2683.6,-7.072589059472341,7.072589059472341,7,8,c07,True,OTHER,,,,,,,,,,,,,,,,,,,
UFLEX,492.45,530.0,C+D,530.0,530.0,3549.66,602.8,-7.084905660377361,7.084905660377361,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
VARDHACRLC,45.11,48.55,C+D,48.55,48.55,357.8,48.77,-7.085478887744589,7.085478887744589,5,8,"c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
GRPLTD,1981.7,2132.9,D,2143.4,2132.9,1066.81,2491.0,-7.088939940925503,7.088939940925503,5,8,"c04,c06,c07",True,OTHER,,,,,,,,,,,,,,,,,,,
M&M,3517.0,3787.0,C+D,3787.0,3787.0,393319.28,3839.9,-7.129654079746501,7.129654079746501,7,8,c04,True,OTHER,,,,,,,,,,,,,,,,,,,
ENGINERSIN,247.96,267.0,C+D,267.0,267.0,13760.07,267.0,-7.131086142322094,7.131086142322094,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
SIYSIL,620.0,668.1,C+D,668.1,668.1,2826.84,848.8,-7.199521029785963,7.199521029785963,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
HFCL,212.97,229.5,C+D,229.5,229.5,33131.66,229.5,-7.2026143790849675,7.2026143790849675,8,8,,True,OTHER,,,,,,,,,,,,,,,,,,,
RADIOCITY,6.82,7.35,C+D,7.35,7.35,233.98,9.25,-7.210884353741489,7.210884353741489,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
PFIZER,4877.6,5257.0,C+D,5257.0,5257.0,22361.3,5873.5,-7.217043941411444,7.217043941411444,6,8,"c04,c06",True,OTHER,,,,,,,,,,,,,,,,,,,
